recordID,year,decimalLatitude,decimalLongitude,locality,predatorScientificName,predatorAphiaID,predatorCommonName,breedingStatus,preyScientificName,preyAphiaID,frequencyOfOccurrence,sampleSize,referenceID
2005,1994,57.05,-6.53,Canna,Phalacrocorax aristotelis,137178,European shag,breeding,Pholis gunnellus,126996,0.007,134.0,REF080
2006,1994,57.05,-6.53,Canna,Phalacrocorax aristotelis,137178,European shag,breeding,Actinopterygii,10194,0.007,134.0,REF080
2007,1997,57.05,-6.53,Canna,Phalacrocorax aristotelis,137178,European shag,breeding,Pleuronectidae,125579,0.02,261.0,REF080
2008,1994,57.05,-6.53,Canna,Phalacrocorax aristotelis,137178,European shag,breeding,Sprattus sprattus,126425,0.007,134.0,REF080
2009,1994,57.05,-6.53,Canna,Phalacrocorax aristotelis,137178,European shag,breeding,Trisopterus,125739,0.16,134.0,REF080
2010,1994,57.05,-6.53,Canna,Phalacrocorax aristotelis,137178,European shag,breeding,Zoarces viviparus,127123,0.007,134.0,REF080
2011,1933,50.266,-5.0527,Cornwall,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.51,7.0,REF070
2012,1933,50.266,-5.0527,Cornwall,Phalacrocorax aristotelis,137178,European shag,breeding,Clupeidae,125464,0.3,7.0,REF070
2013,1933,50.266,-5.0527,Cornwall,Phalacrocorax aristotelis,137178,European shag,breeding,Gadidae,125469,0.03,7.0,REF070
2014,1933,50.266,-5.0527,Cornwall,Phalacrocorax aristotelis,137178,European shag,breeding,Gobiidae,125537,0.02,7.0,REF070
2015,1933,50.266,-5.0527,Cornwall,Phalacrocorax aristotelis,137178,European shag,breeding,Labridae,125541,0.13,7.0,REF070
2016,1933,50.266,-5.0527,Cornwall,Phalacrocorax aristotelis,137178,European shag,breeding,other,,0.14,7.0,REF070
2017,1986,59.56,-1.63,Fair Isle,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,1.0,11.0,REF029
2018,1987,59.56,-1.63,Fair Isle,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,1.0,35.0,REF029
2019,1988,59.56,-1.63,Fair Isle,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.93,11.0,REF029
2020,1988,59.56,-1.63,Fair Isle,Phalacrocorax aristotelis,137178,European shag,breeding,Taurulus bubalis,127204,0.07,11.0,REF029
2021,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.81,24.0,REF062
2022,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Cottidae,125589,0.01,24.0,REF062
2023,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Crustacea,1066,0.01,24.0,REF062
2024,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Gadidae,125469,0.04,24.0,REF062
2025,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Pholis gunnellus,126996,0.08,24.0,REF062
2026,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Actinopterygii,10194,0.01,24.0,REF062
2027,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Pleuronectidae,125579,0.02,24.0,REF062
2028,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Salmonidae,125587,0.02,24.0,REF062
2029,1962,55.6167,-1.6483,Farne Islands,Phalacrocorax aristotelis,137178,European shag,breeding,Zoarces viviparus,127123,0.01,24.0,REF062
2057,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Agonus cataphractus,127190,0.001,1476.0,REF033
2058,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.967,1476.0,REF033
2059,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.99,141.0,REF033
2060,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Anarhichas lupus,126758,0.001,1476.0,REF033
2061,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Callionymidae,125522,0.001,141.0,REF033
2062,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Clupea harengus,126417,0.001,1476.0,REF033
2063,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Cottidae,125589,0.003,1476.0,REF033
2064,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Crustacea,1066,0.0,1476.0,REF033
2065,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Crustacea,1066,0.006,141.0,REF033
2066,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Gobiidae,125537,0.008,1476.0,REF033
2067,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Limanda,126117,0.005,1476.0,REF033
2068,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Lotidae,125470,0.019,1476.0,REF033
2069,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Mollusca,51,0.0,1476.0,REF033
2070,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Pholidae,125550,0.001,141.0,REF033
2071,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Actinopterygii,10194,0.002,141.0,REF033
2072,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Polychaeta,883,0.0,1476.0,REF033
2073,1988,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Zoarces viviparus,127123,0.001,1476.0,REF033
2099,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.83,84.0,REF034
2100,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,1.0,20.0,REF034
2102,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.99,29.0,REF034
2103,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Callionymidae,125522,0.0,84.0,REF034
2104,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Callionymidae,125522,0.0,20.0,REF034
2106,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Callionymidae,125522,0.005,29.0,REF034
2107,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Clupeidae,125464,0.006,84.0,REF034
2108,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Clupeidae,125464,0.0,20.0,REF034
2110,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Clupeidae,125464,0.0,29.0,REF034
2111,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Cottidae,125589,0.0,84.0,REF034
2112,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Cottidae,125589,0.0,20.0,REF034
2114,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Cottidae,125589,0.0,29.0,REF034
2115,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Crustacea,1066,0.005,84.0,REF034
2116,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Crustacea,1066,0.0,20.0,REF034
2117,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Crustacea,1066,0.0,29.0,REF034
2118,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Gadidae,125469,0.15,84.0,REF034
2119,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Gadidae,125469,0.0,20.0,REF034
2121,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Gadidae,125469,0.0,29.0,REF034
2122,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Gobiidae,125537,0.006,84.0,REF034
2123,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Gobiidae,125537,0.0,20.0,REF034
2124,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Gobiidae,125537,0.0,29.0,REF034
2125,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Labridae,125541,0.0,84.0,REF034
2126,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Labridae,125541,0.0,20.0,REF034
2127,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Labridae,125541,0.0,29.0,REF034
2128,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Pholidae,125550,0.0,84.0,REF034
2129,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Pholidae,125550,0.0,20.0,REF034
2131,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Pholidae,125550,0.005,29.0,REF034
2133,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Pleuronectidae,125579,0.005,84.0,REF034
2134,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Pleuronectidae,125579,0.0,20.0,REF034
2135,1991,56.19,-2.56,Isle of May,Phalacrocorax aristotelis,137178,European shag,breeding,Pleuronectidae,125579,0.0,29.0,REF034
2342,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Ammodytidae,125516,0.065,62.0,REF049
2343,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Callionymus lyra,126792,0.097,62.0,REF049
2344,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Clupea harengus,126417,0.242,62.0,REF049
2345,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Taurulus bubalis,127204,0.129,62.0,REF049
2346,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Crangon crangon,107552,0.048,62.0,REF049
2347,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Gadidae,125469,0.161,62.0,REF049
2348,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Trisopterus minutus,126446,0.016,62.0,REF049
2349,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Gadus morhua,126436,0.065,62.0,REF049
2350,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Gaidropsarus vulgaris,126458,0.032,62.0,REF049
2351,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Gobius niger,126892,0.032,62.0,REF049
2352,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Gobiusculus flavescens,126898,0.016,62.0,REF049
2353,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Labrus,126021,0.048,62.0,REF049
2354,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Littorina saxatilis,140264,0.016,62.0,REF049
2355,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Nerophis lumbriciformis,127383,0.016,62.0,REF049
2356,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Nucella lapillus,140403,0.016,62.0,REF049
2357,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Pagurus bernhardus,107232,0.016,62.0,REF049
2358,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Pandalus montagui,107651,0.097,62.0,REF049
2359,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Paphia,138643,0.016,62.0,REF049
2360,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Pholis gunnellus,126996,0.097,62.0,REF049
2361,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Actinopterygii,10194,0.21,62.0,REF049
2362,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Pollachius virens,126441,0.081,62.0,REF049
2363,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Spinachia spinachia,126508,0.016,62.0,REF049
2364,1965,57.8197,-5.6352,Loch Ewe,Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Syngnathus acus,127387,0.016,62.0,REF049
2365,1956,51.17,-4.67,Lundy,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,1.0,21.0,REF068
2366,1956,51.17,-4.67,Lundy,Phalacrocorax aristotelis,137178,European shag,breeding,Crustacea,1066,0.38,21.0,REF068
2367,1957,51.17,-4.67,Lundy,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,1.0,27.0,REF068
2368,1957,51.17,-4.67,Lundy,Phalacrocorax aristotelis,137178,European shag,breeding,Crustacea,1066,0.037,27.0,REF068
2369,1991,59.85429,-1.2753087,Sumburgh Head,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.9,29.0,REF099
2370,1991,59.85429,-1.2753087,Sumburgh Head,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.48,29.0,REF099
2371,1991,59.85429,-1.2753087,Sumburgh Head,Phalacrocorax aristotelis,137178,European shag,breeding,Ammodytidae,125516,0.42,29.0,REF099
2372,1991,59.85429,-1.2753087,Sumburgh Head,Phalacrocorax aristotelis,137178,European shag,breeding,Pollachius virens,126441,0.1,29.0,REF099
2373,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Agonidae,125588,0.003,81.0,REF046
2374,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Ammodytidae,125516,0.541,81.0,REF046
2375,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Annelida,882,0.006,81.0,REF046
2376,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Blenniidae,125519,0.083,81.0,REF046
2377,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Callionymidae,125522,0.34,81.0,REF046
2378,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Clupeidae,125464,0.114,81.0,REF046
2379,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Cottidae,125589,0.018,81.0,REF046
2380,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Crustacea,1066,0.072,81.0,REF046
2381,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Gadidae,125469,0.041,81.0,REF046
2382,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Gasterosteidae,125476,0.022,81.0,REF046
2383,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Gobiidae,125537,0.027,81.0,REF046
2384,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Labridae,125541,0.027,81.0,REF046
2385,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Mollusca,51,0.001,81.0,REF046
2386,1938,55.7536,-4.9286,"SW-Scotland, Clyde",Phalacrocorax aristotelis,137178,European shag,breeding & non-breeding,Syngnathidae,125606,0.011,81.0,REF046
2387,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Actinopterygii,10194,0.374,76.0,REF087
2388,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Ammodytidae,125516,0.11,76.0,REF087
2389,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Cephalopoda,11707,0.187,76.0,REF087
2390,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Clupeidae,125464,0.11,76.0,REF087
2391,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Gonatus steenstrupi,140027,0.022,76.0,REF087
2392,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Mastigoteuthis,138168,0.011,76.0,REF087
2393,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Ommastrephidae,11760,0.154,76.0,REF087
2394,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Onychoteuthis banksii,140649,0.011,76.0,REF087
2395,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Taonius pavo,139428,0.011,76.0,REF087
2396,1985,56.98,-6.32,Rhum,Puffinus puffinus,137203,Manx Shearwater,breeding,Teuthowenia megalops,139429,0.011,76.0,REF087
2406,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Ammodytidae,125516,0.37,118.0,REF024; REF063
2407,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Argentina sphyraena,126716,0.0,118.0,REF024; REF063
2408,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Caligus coryphaenae,135748,0.33,118.0,REF024; REF063
2409,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Cephalopoda,11707,0.06,118.0,REF024; REF063
2410,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Clupea harengus,126417,0.0,118.0,REF024; REF063
2411,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Clupeidae,125464,0.03,118.0,REF024; REF063
2412,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Crustacea,1066,0.18,118.0,REF024; REF063
2413,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Euphausiacea,1128,0.01,118.0,REF024; REF063
2414,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Eurydice pulchra,118852,0.03,118.0,REF024; REF063
2415,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Gadidae,125469,0.14,118.0,REF024; REF063
2416,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Gonatus steenstrupi,140027,0.01,118.0,REF024; REF063
2417,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Hippoglossoides platessoides,127137,0.01,118.0,REF024; REF063
2418,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Hyperia galba,103251,0.04,118.0,REF024; REF063
2419,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Melanogrammus aeglefinus,126437,0.03,118.0,REF024; REF063
2420,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Merlangius merlangus,126438,0.06,118.0,REF024; REF063
2421,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Micromesistius poutassou,126439,0.14,118.0,REF024; REF063
2422,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Mysida,149668,0.01,118.0,REF024; REF063
2423,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Nephrops,106863,0.04,118.0,REF024; REF063
2424,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Pandalus borealis,107649,0.08,118.0,REF024; REF063
2425,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Actinopterygii,10194,0.17,118.0,REF024; REF063
2426,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,other,,0.01,118.0,REF024; REF063
2427,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Pollachius,125736,0.03,118.0,REF024; REF063
2428,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Scomber scombrus,127023,0.0,118.0,REF024; REF063
2429,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Todarodes sagittatus,140624,0.01,118.0,REF024; REF063
2430,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Trisopterus,125739,0.14,118.0,REF024; REF063
2431,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Trisopterus esmarkii,126444,0.0,118.0,REF024; REF063
2432,1997,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Trisopterus minutus,126446,0.14,118.0,REF024; REF063
2433,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Ammodytidae,125516,0.0,62.0,REF024
2434,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Argentina sphyraena,126716,0.02,62.0,REF024
2435,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Caligus coryphaenae,135748,0.34,62.0,REF024
2436,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Cephalopoda,11707,0.15,62.0,REF024
2437,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Clupea harengus,126417,0.1,62.0,REF024
2438,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Clupeidae,125464,0.02,62.0,REF024
2439,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Crustacea,1066,0.18,62.0,REF024
2440,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Euphausiacea,1128,0.03,62.0,REF024
2441,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Eurydice pulchra,118852,0.02,62.0,REF024
2442,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Gadidae,125469,0.45,62.0,REF024
2443,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Gonatus steenstrupi,140027,0.0,62.0,REF024
2444,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Hippoglossoides platessoides,127137,0.0,62.0,REF024
2445,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Hyperia galba,103251,0.02,62.0,REF024
2446,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Melanogrammus aeglefinus,126437,0.08,62.0,REF024
2447,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Merlangius merlangus,126438,0.18,62.0,REF024
2448,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Micromesistius poutassou,126439,0.0,62.0,REF024
2449,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Mysida,149668,0.0,62.0,REF024
2450,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Nephrops,106863,0.0,62.0,REF024
2451,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Pandalus borealis,107649,0.0,62.0,REF024
2452,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Actinopterygii,10194,0.23,62.0,REF024
2453,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,other,,0.02,62.0,REF024
2454,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Pollachius,125736,0.0,62.0,REF024
2455,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Scomber scombrus,127023,0.03,62.0,REF024
2456,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Todarodes sagittatus,140624,0.0,62.0,REF024
2457,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Trisopterus,125739,0.27,62.0,REF024
2458,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Trisopterus esmarkii,126444,0.03,62.0,REF024
2459,1998,59.56,-1.63,Fair Isle,Fulmarus glacialis,137195,Northern fulmar,breeding,Trisopterus minutus,126446,0.02,62.0,REF024
2460,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Acanthephyra,107018,0.0,177.0,REF021
2461,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Ammodytes marinus,126751,0.723,177.0,REF021
2462,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Cephalopoda,11707,0.006,177.0,REF021
2463,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Clupeidae,125464,0.0,177.0,REF021
2464,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Gnathophausia zoea,119930,0.012,177.0,REF021
2465,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Idotea metallica,119047,0.005,177.0,REF021
2466,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Liocarcinus,106925,0.0,177.0,REF021
2467,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Meganyctiphanes norvegica,110690,0.09,177.0,REF021
2468,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Munida intermedia,107157,0.0,177.0,REF021
2469,1980,60.13,-2.06,Foula,Fulmarus glacialis,137195,Northern fulmar,breeding,Nephrops norvegicus,107254,0.0,177.0,REF021
